cli_district_id,birthdate,lat_street,lon_street,card_type,gender
"[54,75]","[11,9]","[36.10976315,47.6985307]","[-111.75649325870965,-88.822156]",classic,Male
"[54,75]","[11,9]","[36.10976315,47.6985307]","[-111.75649325870965,-88.822156]",classic,Male
"[59,74]","[16,5]","[43.1900046,52.1620973]","[-5.9201863,5.3496353]",junior,Female
"[59,74]","[16,5]","[43.1900046,52.1620973]","[-5.9201863,5.3496353]",classic,Female
"[59,74]","[16,5]","[43.1900046,52.1620973]","[-5.9201863,5.3496353]",classic,Male
"[59,74]","[16,5]","[43.1900046,52.1620973]","[-5.9201863,5.3496353]",classic,Male
"[59,74]","[16,5]","[43.1900046,52.1620973]","[-5.9201863,5.3496353]",junior,Male
"[59,74]","[16,5]","[43.1900046,52.1620973]","[-5.9201863,5.3496353]",junior,Male
"[59,74]","[16,5]","[43.1900046,52.1620973]","[-5.9201863,5.3496353]",classic,Female
"[36,53]","[25,51]","[38.5439017,44.0289536]","[-115.6106061,-90.0577783]",classic,Male
"[36,53]","[25,51]","[38.5439017,44.0289536]","[-115.6106061,-90.0577783]",classic,Male
"[36,53]","[25,51]","[38.5439017,44.0289536]","[-115.6106061,-90.0577783]",classic,Male
"[36,53]","[25,51]","[38.5439017,44.0289536]","[-115.6106061,-90.0577783]",classic,Male
"[36,53]","[25,51]","[38.5439017,44.0289536]","[-115.6106061,-90.0577783]",junior,Male
"[36,53]","[25,51]","[38.5439017,44.0289536]","[-115.6106061,-90.0577783]",classic,Male
"[36,53]","[25,51]","[38.5439017,44.0289536]","[-115.6106061,-90.0577783]",classic,Female
"[36,51]","[22,39]","[41.4520925,60.1927138]","[-0.33248,5.3496353]",junior,Female
"[36,51]","[22,39]","[41.4520925,60.1927138]","[-0.33248,5.3496353]",classic,Male
"[36,51]","[22,39]","[41.4520925,60.1927138]","[-0.33248,5.3496353]",junior,Male
"[36,51]","[22,39]","[41.4520925,60.1927138]","[-0.33248,5.3496353]",classic,Male
"[36,51]","[22,39]","[41.4520925,60.1927138]","[-0.33248,5.3496353]",classic,Male
"[36,51]","[22,39]","[41.4520925,60.1927138]","[-0.33248,5.3496353]",gold,Female
"[36,51]","[22,39]","[41.4520925,60.1927138]","[-0.33248,5.3496353]",classic,Female
"[54,68]","[24,53]","[35.31586,47.71782]","[-111.72072281716063,-119.043001]",classic,Male
"[54,68]","[24,53]","[35.31586,47.71782]","[-111.72072281716063,-119.043001]",classic,Male
"[54,68]","[24,53]","[35.31586,47.71782]","[-111.72072281716063,-119.043001]",classic,Female
"[54,68]","[24,53]","[35.31586,47.71782]","[-111.72072281716063,-119.043001]",classic,Female
"[54,68]","[24,53]","[35.31586,47.71782]","[-111.72072281716063,-119.043001]",classic,Male
"[54,68]","[24,53]","[35.31586,47.71782]","[-111.72072281716063,-119.043001]",junior,Male
"[54,68]","[24,53]","[35.31586,47.71782]","[-111.72072281716063,-119.043001]",junior,Female
"[57,74]","[25,54]","[41.55567177346235,60.1927138]","[-1.2432926722107096,5.3496353]",junior,Female
"[57,74]","[25,54]","[41.55567177346235,60.1927138]","[-1.2432926722107096,5.3496353]",classic,Male
"[57,74]","[25,54]","[41.55567177346235,60.1927138]","[-1.2432926722107096,5.3496353]",classic,Male
"[57,74]","[25,54]","[41.55567177346235,60.1927138]","[-1.2432926722107096,5.3496353]",classic,Female
"[57,74]","[25,54]","[41.55567177346235,60.1927138]","[-1.2432926722107096,5.3496353]",classic,Female
"[57,74]","[25,54]","[41.55567177346235,60.1927138]","[-1.2432926722107096,5.3496353]",classic,Male
"[57,74]","[25,54]","[41.55567177346235,60.1927138]","[-1.2432926722107096,5.3496353]",classic,Male
"[40,57]","[19,9]","[37.8465004,51.4125381]","[12.5075767,8.5909636]",gold,Female
"[40,57]","[19,9]","[37.8465004,51.4125381]","[12.5075767,8.5909636]",classic,Female
"[40,57]","[19,9]","[37.8465004,51.4125381]","[12.5075767,8.5909636]",classic,Female
"[40,57]","[19,9]","[37.8465004,51.4125381]","[12.5075767,8.5909636]",classic,Male
"[40,57]","[19,9]","[37.8465004,51.4125381]","[12.5075767,8.5909636]",classic,Female
"[40,57]","[19,9]","[37.8465004,51.4125381]","[12.5075767,8.5909636]",classic,Male
"[40,57]","[19,9]","[37.8465004,51.4125381]","[12.5075767,8.5909636]",junior,Female
"[37,60]","[21,7]","[35.6468662,50.4420084]","[127.18047155761109,24.2768263]",classic,Female
"[37,60]","[21,7]","[35.6468662,50.4420084]","[127.18047155761109,24.2768263]",classic,Male
"[37,60]","[21,7]","[35.6468662,50.4420084]","[127.18047155761109,24.2768263]",classic,Male
"[37,60]","[21,7]","[35.6468662,50.4420084]","[127.18047155761109,24.2768263]",gold,Male
"[37,60]","[21,7]","[35.6468662,50.4420084]","[127.18047155761109,24.2768263]",classic,Male
"[37,60]","[21,7]","[35.6468662,50.4420084]","[127.18047155761109,24.2768263]",junior,Male
"[37,60]","[21,7]","[35.6468662,50.4420084]","[127.18047155761109,24.2768263]",junior,Male
"[35,47]","[38,53]","[45.3561539,65.8880514]","[10.2524462,8.5909636]",gold,Female
"[35,47]","[38,53]","[45.3561539,65.8880514]","[10.2524462,8.5909636]",classic,Male
"[35,47]","[38,53]","[45.3561539,65.8880514]","[10.2524462,8.5909636]",classic,Female
"[35,47]","[38,53]","[45.3561539,65.8880514]","[10.2524462,8.5909636]",classic,Female
"[35,47]","[38,53]","[45.3561539,65.8880514]","[10.2524462,8.5909636]",classic,Male
"[35,47]","[38,53]","[45.3561539,65.8880514]","[10.2524462,8.5909636]",classic,Female
"[35,47]","[38,53]","[45.3561539,65.8880514]","[10.2524462,8.5909636]",gold,Male
"[47,58]","[31,52]","[42.4020525,47.1769164]","[10.2524462,8.5909636]",junior,Male
"[47,58]","[31,52]","[42.4020525,47.1769164]","[10.2524462,8.5909636]",classic,Male
"[47,58]","[31,52]","[42.4020525,47.1769164]","[10.2524462,8.5909636]",classic,Male
"[47,58]","[31,52]","[42.4020525,47.1769164]","[10.2524462,8.5909636]",classic,Female
"[47,58]","[31,52]","[42.4020525,47.1769164]","[10.2524462,8.5909636]",classic,Male
"[47,58]","[31,52]","[42.4020525,47.1769164]","[10.2524462,8.5909636]",gold,Male
"[47,58]","[31,52]","[42.4020525,47.1769164]","[10.2524462,8.5909636]",classic,Female
"[62,75]","[11,4]","[37.8381386,49.4607624]","[12.5102721,8.5909636]",classic,Female
"[62,75]","[11,4]","[37.8381386,49.4607624]","[12.5102721,8.5909636]",classic,Male
"[62,75]","[11,4]","[37.8381386,49.4607624]","[12.5102721,8.5909636]",gold,Female
"[62,75]","[11,4]","[37.8381386,49.4607624]","[12.5102721,8.5909636]",junior,Female
"[62,75]","[11,4]","[37.8381386,49.4607624]","[12.5102721,8.5909636]",gold,Female
"[62,75]","[11,4]","[37.8381386,49.4607624]","[12.5102721,8.5909636]",gold,Male
"[62,75]","[11,4]","[37.8381386,49.4607624]","[12.5102721,8.5909636]",classic,Male
"[60,73]","[19,4]","[35.6468662,45.3561539]","[139.7435795,24.2768263]",junior,Female
"[60,73]","[19,4]","[35.6468662,45.3561539]","[139.7435795,24.2768263]",classic,Male
"[60,73]","[19,4]","[35.6468662,45.3561539]","[139.7435795,24.2768263]",junior,Female
"[60,73]","[19,4]","[35.6468662,45.3561539]","[139.7435795,24.2768263]",classic,Male
"[60,73]","[19,4]","[35.6468662,45.3561539]","[139.7435795,24.2768263]",classic,Female
"[60,73]","[19,4]","[35.6468662,45.3561539]","[139.7435795,24.2768263]",classic,Male
"[60,73]","[19,4]","[35.6468662,45.3561539]","[139.7435795,24.2768263]",classic,Male
"[61,74]","[33,55]","[42.4020525,59.3029801]","[10.11678226475984,8.5909636]",gold,Female
"[61,74]","[33,55]","[42.4020525,59.3029801]","[10.11678226475984,8.5909636]",junior,Male
"[61,74]","[33,55]","[42.4020525,59.3029801]","[10.11678226475984,8.5909636]",gold,Male
"[61,74]","[33,55]","[42.4020525,59.3029801]","[10.11678226475984,8.5909636]",classic,Female
"[61,74]","[33,55]","[42.4020525,59.3029801]","[10.11678226475984,8.5909636]",classic,Female
"[61,74]","[33,55]","[42.4020525,59.3029801]","[10.11678226475984,8.5909636]",classic,Female
"[61,74]","[33,55]","[42.4020525,59.3029801]","[10.11678226475984,8.5909636]",classic,Female
"[60,76]","[36,46]","[35.6468662,45.3561539]","[139.7435795,24.2768263]",classic,Male
"[60,76]","[36,46]","[35.6468662,45.3561539]","[139.7435795,24.2768263]",junior,Male
"[60,76]","[36,46]","[35.6468662,45.3561539]","[139.7435795,24.2768263]",classic,Female
"[60,76]","[36,46]","[35.6468662,45.3561539]","[139.7435795,24.2768263]",junior,Male
"[60,76]","[36,46]","[35.6468662,45.3561539]","[139.7435795,24.2768263]",gold,Male
"[60,76]","[36,46]","[35.6468662,45.3561539]","[139.7435795,24.2768263]",gold,Female
"[36,69]","[100,84]","[-16.34766235,30.1728021]","[-156.278463,-81.6253815]",junior,Male
"[36,69]","[100,84]","[-16.34766235,30.1728021]","[-156.278463,-81.6253815]",junior,Male
"[36,69]","[100,84]","[-16.34766235,30.1728021]","[-156.278463,-81.6253815]",classic,Male
"[36,69]","[100,84]","[-16.34766235,30.1728021]","[-156.278463,-81.6253815]",junior,Male
"[36,69]","[100,84]","[-16.34766235,30.1728021]","[-156.278463,-81.6253815]",junior,Male
"[36,69]","[100,84]","[-16.34766235,30.1728021]","[-156.278463,-81.6253815]",classic,Male
"[36,69]","[100,84]","[-16.34766235,30.1728021]","[-156.278463,-81.6253815]",classic,Female
"[35,72]","[57,99]","[30.1728021,34.10608]","[-116.9642979,-81.6253815]",classic,Female
"[35,72]","[57,99]","[30.1728021,34.10608]","[-116.9642979,-81.6253815]",classic,Female
"[35,72]","[57,99]","[30.1728021,34.10608]","[-116.9642979,-81.6253815]",classic,Female
"[35,72]","[57,99]","[30.1728021,34.10608]","[-116.9642979,-81.6253815]",junior,Male
"[35,72]","[57,99]","[30.1728021,34.10608]","[-116.9642979,-81.6253815]",classic,Female
"[35,72]","[57,99]","[30.1728021,34.10608]","[-116.9642979,-81.6253815]",classic,Male
"[35,72]","[57,99]","[30.1728021,34.10608]","[-116.9642979,-81.6253815]",classic,Male
"[37,56]","[64,98]","[37.4094105,40.2977306]","[-111.7414565249527,12.5102721]",classic,Male
"[37,56]","[64,98]","[37.4094105,40.2977306]","[-111.7414565249527,12.5102721]",classic,Female
"[37,56]","[64,98]","[37.4094105,40.2977306]","[-111.7414565249527,12.5102721]",gold,Male
"[37,56]","[64,98]","[37.4094105,40.2977306]","[-111.7414565249527,12.5102721]",classic,Male
"[37,56]","[64,98]","[37.4094105,40.2977306]","[-111.7414565249527,12.5102721]",classic,Female
"[37,56]","[64,98]","[37.4094105,40.2977306]","[-111.7414565249527,12.5102721]",gold,Female
"[37,56]","[64,98]","[37.4094105,40.2977306]","[-111.7414565249527,12.5102721]",classic,Male
"[59,72]","[101,87]","[34.10608,40.30413215]","[-111.75659670143679,-92.903043]",classic,Female
"[59,72]","[101,87]","[34.10608,40.30413215]","[-111.75659670143679,-92.903043]",classic,Female
"[59,72]","[101,87]","[34.10608,40.30413215]","[-111.75659670143679,-92.903043]",classic,Male
"[59,72]","[101,87]","[34.10608,40.30413215]","[-111.75659670143679,-92.903043]",classic,Female
"[59,72]","[101,87]","[34.10608,40.30413215]","[-111.75659670143679,-92.903043]",classic,Male
"[59,72]","[101,87]","[34.10608,40.30413215]","[-111.75659670143679,-92.903043]",classic,Male
"[59,72]","[101,87]","[34.10608,40.30413215]","[-111.75659670143679,-92.903043]",gold,Male
"[34,52]","[57,71]","[40.577096,43.61746]","[-0.33248,20.3235369]",classic,Male
"[34,52]","[57,71]","[40.577096,43.61746]","[-0.33248,20.3235369]",classic,Female
"[34,52]","[57,71]","[40.577096,43.61746]","[-0.33248,20.3235369]",gold,Female
"[34,52]","[57,71]","[40.577096,43.61746]","[-0.33248,20.3235369]",classic,Female
"[34,52]","[57,71]","[40.577096,43.61746]","[-0.33248,20.3235369]",classic,Male
"[34,52]","[57,71]","[40.577096,43.61746]","[-0.33248,20.3235369]",classic,Male
"[34,52]","[57,71]","[40.577096,43.61746]","[-0.33248,20.3235369]",classic,Female
"[36,54]","[100,96]","[41.3386673,43.1900046]","[-5.9201863,2.238475]",junior,Female
"[36,54]","[100,96]","[41.3386673,43.1900046]","[-5.9201863,2.238475]",classic,Male
"[36,54]","[100,96]","[41.3386673,43.1900046]","[-5.9201863,2.238475]",classic,Male
"[36,54]","[100,96]","[41.3386673,43.1900046]","[-5.9201863,2.238475]",classic,Female
"[36,54]","[100,96]","[41.3386673,43.1900046]","[-5.9201863,2.238475]",gold,Female
"[36,54]","[100,96]","[41.3386673,43.1900046]","[-5.9201863,2.238475]",junior,Female
"[36,54]","[100,96]","[41.3386673,43.1900046]","[-5.9201863,2.238475]",classic,Female
"[58,76]","[57,72]","[40.30717145,43.864954]","[-0.33248,20.3235369]",junior,Female
"[58,76]","[57,72]","[40.30717145,43.864954]","[-0.33248,20.3235369]",classic,Male
"[58,76]","[57,72]","[40.30717145,43.864954]","[-0.33248,20.3235369]",classic,Female
"[58,76]","[57,72]","[40.30717145,43.864954]","[-0.33248,20.3235369]",junior,Male
"[58,76]","[57,72]","[40.30717145,43.864954]","[-0.33248,20.3235369]",classic,Female
"[58,76]","[57,72]","[40.30717145,43.864954]","[-0.33248,20.3235369]",junior,Female
"[58,76]","[57,72]","[40.30717145,43.864954]","[-0.33248,20.3235369]",classic,Female
"[54,74]","[75,99]","[42.4020525,43.5893631]","[-5.9201863,6.3021924]",classic,Male
"[54,74]","[75,99]","[42.4020525,43.5893631]","[-5.9201863,6.3021924]",classic,Female
"[54,74]","[75,99]","[42.4020525,43.5893631]","[-5.9201863,6.3021924]",classic,Male
"[54,74]","[75,99]","[42.4020525,43.5893631]","[-5.9201863,6.3021924]",classic,Female
"[54,74]","[75,99]","[42.4020525,43.5893631]","[-5.9201863,6.3021924]",classic,Male
"[54,74]","[75,99]","[42.4020525,43.5893631]","[-5.9201863,6.3021924]",classic,Male
"[54,74]","[75,99]","[42.4020525,43.5893631]","[-5.9201863,6.3021924]",classic,Female
"[35,58]","[56,88]","[46.0272752,60.1927138]","[-1.2432926722107096,6.735243143773117]",classic,Male
"[35,58]","[56,88]","[46.0272752,60.1927138]","[-1.2432926722107096,6.735243143773117]",classic,Male
"[35,58]","[56,88]","[46.0272752,60.1927138]","[-1.2432926722107096,6.735243143773117]",classic,Female
"[35,58]","[56,88]","[46.0272752,60.1927138]","[-1.2432926722107096,6.735243143773117]",classic,Male
"[35,58]","[56,88]","[46.0272752,60.1927138]","[-1.2432926722107096,6.735243143773117]",classic,Female
"[35,58]","[56,88]","[46.0272752,60.1927138]","[-1.2432926722107096,6.735243143773117]",classic,Male
"[35,58]","[56,88]","[46.0272752,60.1927138]","[-1.2432926722107096,6.735243143773117]",classic,Male
"[40,59]","[56,88]","[46.4067019,63.8729927]","[16.2870765,8.5909636]",classic,Female
"[40,59]","[56,88]","[46.4067019,63.8729927]","[16.2870765,8.5909636]",junior,Female
"[40,59]","[56,88]","[46.4067019,63.8729927]","[16.2870765,8.5909636]",junior,Male
"[40,59]","[56,88]","[46.4067019,63.8729927]","[16.2870765,8.5909636]",classic,Male
"[40,59]","[56,88]","[46.4067019,63.8729927]","[16.2870765,8.5909636]",classic,Male
"[40,59]","[56,88]","[46.4067019,63.8729927]","[16.2870765,8.5909636]",classic,Male
"[40,59]","[56,88]","[46.4067019,63.8729927]","[16.2870765,8.5909636]",junior,Female
"[36,62]","[100,96]","[46.0272752,52.1193963]","[-0.4676852,3.0804641]",classic,Female
"[36,62]","[100,96]","[46.0272752,52.1193963]","[-0.4676852,3.0804641]",classic,Male
"[36,62]","[100,96]","[46.0272752,52.1193963]","[-0.4676852,3.0804641]",classic,Male
"[36,62]","[100,96]","[46.0272752,52.1193963]","[-0.4676852,3.0804641]",classic,Male
"[36,62]","[100,96]","[46.0272752,52.1193963]","[-0.4676852,3.0804641]",junior,Female
"[36,62]","[100,96]","[46.0272752,52.1193963]","[-0.4676852,3.0804641]",gold,Female
"[36,62]","[100,96]","[46.0272752,52.1193963]","[-0.4676852,3.0804641]",gold,Male
"[35,54]","[100,99]","[45.9494582,52.8243943]","[10.2524462,8.5909636]",classic,Male
"[35,54]","[100,99]","[45.9494582,52.8243943]","[10.2524462,8.5909636]",classic,Female
"[35,54]","[100,99]","[45.9494582,52.8243943]","[10.2524462,8.5909636]",classic,Male
"[35,54]","[100,99]","[45.9494582,52.8243943]","[10.2524462,8.5909636]",classic,Male
"[35,54]","[100,99]","[45.9494582,52.8243943]","[10.2524462,8.5909636]",junior,Female
"[35,54]","[100,99]","[45.9494582,52.8243943]","[10.2524462,8.5909636]",gold,Male
"[35,54]","[100,99]","[45.9494582,52.8243943]","[10.2524462,8.5909636]",classic,Female
"[63,76]","[60,79]","[46.0272752,60.1927138]","[-0.4676852,1.0841815]",classic,Male
"[63,76]","[60,79]","[46.0272752,60.1927138]","[-0.4676852,1.0841815]",classic,Male
"[63,76]","[60,79]","[46.0272752,60.1927138]","[-0.4676852,1.0841815]",classic,Female
"[63,76]","[60,79]","[46.0272752,60.1927138]","[-0.4676852,1.0841815]",classic,Male
"[63,76]","[60,79]","[46.0272752,60.1927138]","[-0.4676852,1.0841815]",classic,Female
"[63,76]","[60,79]","[46.0272752,60.1927138]","[-0.4676852,1.0841815]",classic,Female
"[63,76]","[60,79]","[46.0272752,60.1927138]","[-0.4676852,1.0841815]",classic,Male
"[63,77]","[101,97]","[44.3717578,60.1927138]","[-0.6627481,1.4175744]",classic,Male
"[63,77]","[101,97]","[44.3717578,60.1927138]","[-0.6627481,1.4175744]",classic,Male
"[63,77]","[101,97]","[44.3717578,60.1927138]","[-0.6627481,1.4175744]",junior,Female
"[63,77]","[101,97]","[44.3717578,60.1927138]","[-0.6627481,1.4175744]",classic,Female
"[63,77]","[101,97]","[44.3717578,60.1927138]","[-0.6627481,1.4175744]",classic,Female
"[63,77]","[101,97]","[44.3717578,60.1927138]","[-0.6627481,1.4175744]",classic,Female
"[63,77]","[101,97]","[44.3717578,60.1927138]","[-0.6627481,1.4175744]",gold,Female
"[64,75]","[57,79]","[47.1769164,55.85946975]","[11.581714099864232,8.5909636]",classic,Female
"[64,75]","[57,79]","[47.1769164,55.85946975]","[11.581714099864232,8.5909636]",classic,Female
"[64,75]","[57,79]","[47.1769164,55.85946975]","[11.581714099864232,8.5909636]",classic,Female
"[64,75]","[57,79]","[47.1769164,55.85946975]","[11.581714099864232,8.5909636]",classic,Female
"[64,75]","[57,79]","[47.1769164,55.85946975]","[11.581714099864232,8.5909636]",classic,Male
"[64,75]","[57,79]","[47.1769164,55.85946975]","[11.581714099864232,8.5909636]",classic,Female
"[64,75]","[57,79]","[47.1769164,55.85946975]","[11.581714099864232,8.5909636]",junior,Male
"[62,76]","[82,97]","[45.1859633,65.160257]","[13.233437,9.1523154]",classic,Female
"[62,76]","[82,97]","[45.1859633,65.160257]","[13.233437,9.1523154]",classic,Male
"[62,76]","[82,97]","[45.1859633,65.160257]","[13.233437,9.1523154]",gold,Female
"[62,76]","[82,97]","[45.1859633,65.160257]","[13.233437,9.1523154]",classic,Male
"[62,76]","[82,97]","[45.1859633,65.160257]","[13.233437,9.1523154]",classic,Male
"[62,76]","[82,97]","[45.1859633,65.160257]","[13.233437,9.1523154]",classic,Male
"[62,76]","[82,97]","[45.1859633,65.160257]","[13.233437,9.1523154]",classic,Male
"[34,54]","[101,99]","[-15.0043755,3.7768267]","[116.0054635,96.8180519]",classic,Female
"[34,54]","[101,99]","[-15.0043755,3.7768267]","[116.0054635,96.8180519]",classic,Female
"[34,54]","[101,99]","[-15.0043755,3.7768267]","[116.0054635,96.8180519]",classic,Male
"[34,54]","[101,99]","[-15.0043755,3.7768267]","[116.0054635,96.8180519]",classic,Female
"[34,54]","[101,99]","[-15.0043755,3.7768267]","[116.0054635,96.8180519]",classic,Female
"[34,54]","[101,99]","[-15.0043755,3.7768267]","[116.0054635,96.8180519]",classic,Female
"[41,53]","[100,87]","[-0.639722,-15.2562603]","[167.151708,174.4279938]",classic,Male
"[41,53]","[100,87]","[-0.639722,-15.2562603]","[167.151708,174.4279938]",classic,Female
"[41,53]","[100,87]","[-0.639722,-15.2562603]","[167.151708,174.4279938]",junior,Male
"[41,53]","[100,87]","[-0.639722,-15.2562603]","[167.151708,174.4279938]",classic,Male
"[41,53]","[100,87]","[-0.639722,-15.2562603]","[167.151708,174.4279938]",classic,Female
"[41,53]","[100,87]","[-0.639722,-15.2562603]","[167.151708,174.4279938]",junior,Male
"[41,53]","[100,87]","[-0.639722,-15.2562603]","[167.151708,174.4279938]",classic,Female
"[64,76]","[58,97]","[-0.9398412,-4.9335876]","[100.3535398,167.151708]",gold,Male
"[64,76]","[58,97]","[-0.9398412,-4.9335876]","[100.3535398,167.151708]",gold,Female
"[64,76]","[58,97]","[-0.9398412,-4.9335876]","[100.3535398,167.151708]",classic,Female
"[64,76]","[58,97]","[-0.9398412,-4.9335876]","[100.3535398,167.151708]",classic,Male
"[64,76]","[58,97]","[-0.9398412,-4.9335876]","[100.3535398,167.151708]",gold,Female
"[64,76]","[58,97]","[-0.9398412,-4.9335876]","[100.3535398,167.151708]",classic,Female
"[64,76]","[58,97]","[-0.9398412,-4.9335876]","[100.3535398,167.151708]",gold,Female
"[54,74]","[100,97]","[-0.639722,3.7407987]","[121.0627507,96.85788190933087]",classic,Male
"[54,74]","[100,97]","[-0.639722,3.7407987]","[121.0627507,96.85788190933087]",classic,Male
"[54,74]","[100,97]","[-0.639722,3.7407987]","[121.0627507,96.85788190933087]",classic,Male
"[54,74]","[100,97]","[-0.639722,3.7407987]","[121.0627507,96.85788190933087]",gold,Female
"[54,74]","[100,97]","[-0.639722,3.7407987]","[121.0627507,96.85788190933087]",classic,Male
"[54,74]","[100,97]","[-0.639722,3.7407987]","[121.0627507,96.85788190933087]",classic,Male
"[54,74]","[100,97]","[-0.639722,3.7407987]","[121.0627507,96.85788190933087]",junior,Male
"[34,48]","[63,80]","[21.2391067,21.2391067]","[105.6758987,105.6758987]",classic,Female
"[34,48]","[63,80]","[21.2391067,21.2391067]","[105.6758987,105.6758987]",gold,Female
"[34,48]","[63,80]","[21.2391067,21.2391067]","[105.6758987,105.6758987]",gold,Female
"[34,48]","[63,80]","[21.2391067,21.2391067]","[105.6758987,105.6758987]",classic,Male
"[34,48]","[63,80]","[21.2391067,21.2391067]","[105.6758987,105.6758987]",classic,Male
"[34,48]","[63,80]","[21.2391067,21.2391067]","[105.6758987,105.6758987]",junior,Female
"[34,48]","[63,80]","[21.2391067,21.2391067]","[105.6758987,105.6758987]",classic,Male
"[52,64]","[60,78]","[21.2391067,21.2391067]","[105.6758987,105.6758987]",classic,Male
"[52,64]","[60,78]","[21.2391067,21.2391067]","[105.6758987,105.6758987]",classic,Female
"[52,64]","[60,78]","[21.2391067,21.2391067]","[105.6758987,105.6758987]",junior,Male
"[52,64]","[60,78]","[21.2391067,21.2391067]","[105.6758987,105.6758987]",classic,Female
"[52,64]","[60,78]","[21.2391067,21.2391067]","[105.6758987,105.6758987]",junior,Female
"[52,64]","[60,78]","[21.2391067,21.2391067]","[105.6758987,105.6758987]",classic,Female
"[66,75]","[58,68]","[15.6574032,21.2391067]","[105.6758987,80.0065516]",classic,Male
"[66,75]","[58,68]","[15.6574032,21.2391067]","[105.6758987,80.0065516]",classic,Male
"[66,75]","[58,68]","[15.6574032,21.2391067]","[105.6758987,80.0065516]",classic,Male
"[66,75]","[58,68]","[15.6574032,21.2391067]","[105.6758987,80.0065516]",gold,Male
"[66,75]","[58,68]","[15.6574032,21.2391067]","[105.6758987,80.0065516]",classic,Male
"[66,75]","[58,68]","[15.6574032,21.2391067]","[105.6758987,80.0065516]",junior,Male
"[66,75]","[58,68]","[15.6574032,21.2391067]","[105.6758987,80.0065516]",junior,Male
"[64,74]","[69,79]","[15.6574032,21.2391067]","[105.6758987,80.0065516]",classic,Female
"[64,74]","[69,79]","[15.6574032,21.2391067]","[105.6758987,80.0065516]",classic,Female
"[64,74]","[69,79]","[15.6574032,21.2391067]","[105.6758987,80.0065516]",classic,Male
"[64,74]","[69,79]","[15.6574032,21.2391067]","[105.6758987,80.0065516]",classic,Female
"[64,74]","[69,79]","[15.6574032,21.2391067]","[105.6758987,80.0065516]",classic,Female
"[64,74]","[69,79]","[15.6574032,21.2391067]","[105.6758987,80.0065516]",classic,Female
"[64,74]","[69,79]","[15.6574032,21.2391067]","[105.6758987,80.0065516]",classic,Male
"[38,54]","[56,82]","[21.2391067,35.6468662]","[105.6758987,57.09]",junior,Female
"[38,54]","[56,82]","[21.2391067,35.6468662]","[105.6758987,57.09]",classic,Female
"[38,54]","[56,82]","[21.2391067,35.6468662]","[105.6758987,57.09]",classic,Male
"[38,54]","[56,82]","[21.2391067,35.6468662]","[105.6758987,57.09]",classic,Female
"[38,54]","[56,82]","[21.2391067,35.6468662]","[105.6758987,57.09]",junior,Male
"[38,54]","[56,82]","[21.2391067,35.6468662]","[105.6758987,57.09]",classic,Male
"[38,54]","[56,82]","[21.2391067,35.6468662]","[105.6758987,57.09]",classic,Female
"[36,41]","[83,89]","[21.2391067,35.6468662]","[105.6758987,70.8345928]",classic,Female
"[36,41]","[83,89]","[21.2391067,35.6468662]","[105.6758987,70.8345928]",classic,Female
"[36,41]","[83,89]","[21.2391067,35.6468662]","[105.6758987,70.8345928]",classic,Female
"[36,41]","[83,89]","[21.2391067,35.6468662]","[105.6758987,70.8345928]",classic,Male
"[45,52]","[82,88]","[21.2391067,35.6468662]","[105.6758987,139.7435795]",gold,Female
"[45,52]","[82,88]","[21.2391067,35.6468662]","[105.6758987,139.7435795]",classic,Female
"[45,52]","[82,88]","[21.2391067,35.6468662]","[105.6758987,139.7435795]",classic,Male
"[45,52]","[82,88]","[21.2391067,35.6468662]","[105.6758987,139.7435795]",gold,Female
"[37,52]","[90,95]","[21.2391067,21.2391067]","[105.6758987,105.6758987]",gold,Female
"[37,52]","[90,95]","[21.2391067,21.2391067]","[105.6758987,105.6758987]",classic,Male
"[37,52]","[90,95]","[21.2391067,21.2391067]","[105.6758987,105.6758987]",classic,Male
"[37,52]","[90,95]","[21.2391067,21.2391067]","[105.6758987,105.6758987]",classic,Female
"[35,51]","[101,93]","[22.8176662,47.5896355]","[24.2768263,70.8345928]",gold,Female
"[35,51]","[101,93]","[22.8176662,47.5896355]","[24.2768263,70.8345928]",classic,Female
"[35,51]","[101,93]","[22.8176662,47.5896355]","[24.2768263,70.8345928]",classic,Male
"[35,51]","[101,93]","[22.8176662,47.5896355]","[24.2768263,70.8345928]",classic,Female
"[39,53]","[102,98]","[21.2391067,34.76436245]","[105.6758987,137.62649011075342]",classic,Female
"[39,53]","[102,98]","[21.2391067,34.76436245]","[105.6758987,137.62649011075342]",classic,Male
"[39,53]","[102,98]","[21.2391067,34.76436245]","[105.6758987,137.62649011075342]",classic,Female
"[39,53]","[102,98]","[21.2391067,34.76436245]","[105.6758987,137.62649011075342]",classic,Female
"[39,53]","[102,98]","[21.2391067,34.76436245]","[105.6758987,137.62649011075342]",classic,Male
"[39,53]","[102,98]","[21.2391067,34.76436245]","[105.6758987,137.62649011075342]",classic,Female
"[67,76]","[59,84]","[21.2391067,46.5713459]","[105.6758987,88.3690747]",classic,Male
"[67,76]","[59,84]","[21.2391067,46.5713459]","[105.6758987,88.3690747]",gold,Male
"[67,76]","[59,84]","[21.2391067,46.5713459]","[105.6758987,88.3690747]",junior,Female
"[67,76]","[59,84]","[21.2391067,46.5713459]","[105.6758987,88.3690747]",classic,Male
"[67,76]","[59,84]","[21.2391067,46.5713459]","[105.6758987,88.3690747]",gold,Male
