cli_district_id,birthdate,acct_district_id,lat_street,lon_street,disp_type,gender
"[53,60]","[13,8]","[53,60]","[45.74596,52.1193963]","[-0.4676852,4.2066963]",DISPONENT,Female
"[53,60]","[13,8]","[53,60]","[45.74596,52.1193963]","[-0.4676852,4.2066963]",DISPONENT,Male
"[53,60]","[13,8]","[53,60]","[45.74596,52.1193963]","[-0.4676852,4.2066963]",DISPONENT,Male
"[53,60]","[13,8]","[53,60]","[45.74596,52.1193963]","[-0.4676852,4.2066963]",OWNER,Male
"[53,60]","[13,8]","[53,60]","[45.74596,52.1193963]","[-0.4676852,4.2066963]",OWNER,Female
"[52,58]","[10,4]","[52,58]","[42.4020525,65.8880514]","[15.805707,38.863526724614786]",OWNER,Female
"[52,58]","[10,4]","[52,58]","[42.4020525,65.8880514]","[15.805707,38.863526724614786]",OWNER,Male
"[52,58]","[10,4]","[52,58]","[42.4020525,65.8880514]","[15.805707,38.863526724614786]",OWNER,Female
"[52,58]","[10,4]","[52,58]","[42.4020525,65.8880514]","[15.805707,38.863526724614786]",OWNER,Male
"[52,58]","[10,4]","[52,58]","[42.4020525,65.8880514]","[15.805707,38.863526724614786]",OWNER,Female
"[52,58]","[10,4]","[52,58]","[42.4020525,65.8880514]","[15.805707,38.863526724614786]",DISPONENT,Male
"[52,58]","[10,4]","[52,58]","[42.4020525,65.8880514]","[15.805707,38.863526724614786]",OWNER,Male
"[50,59]","[29,55]","[50,59]","[41.4988678,52.1620973]","[-5.9201863,9.0752066]",OWNER,Male
"[50,59]","[29,55]","[50,59]","[41.4988678,52.1620973]","[-5.9201863,9.0752066]",OWNER,Female
"[50,59]","[29,55]","[50,59]","[41.4988678,52.1620973]","[-5.9201863,9.0752066]",OWNER,Female
"[50,59]","[29,55]","[50,59]","[41.4988678,52.1620973]","[-5.9201863,9.0752066]",OWNER,Female
"[50,59]","[29,55]","[50,59]","[41.4988678,52.1620973]","[-5.9201863,9.0752066]",OWNER,Female
"[50,59]","[29,55]","[50,59]","[41.4988678,52.1620973]","[-5.9201863,9.0752066]",DISPONENT,Female
"[50,59]","[29,55]","[50,59]","[41.4988678,52.1620973]","[-5.9201863,9.0752066]",OWNER,Male
"[50,59]","[32,53]","[50,59]","[42.4020525,63.8729927]","[15.805707,24.2768263]",OWNER,Female
"[50,59]","[32,53]","[50,59]","[42.4020525,63.8729927]","[15.805707,24.2768263]",OWNER,Male
"[50,59]","[32,53]","[50,59]","[42.4020525,63.8729927]","[15.805707,24.2768263]",DISPONENT,Male
"[50,59]","[32,53]","[50,59]","[42.4020525,63.8729927]","[15.805707,24.2768263]",OWNER,Male
"[50,59]","[32,53]","[50,59]","[42.4020525,63.8729927]","[15.805707,24.2768263]",OWNER,Male
"[50,59]","[32,53]","[50,59]","[42.4020525,63.8729927]","[15.805707,24.2768263]",OWNER,Female
"[67,75]","[11,4]","[67,75]","[-12.5032466,-33.9966839]","[-53.83412901938374,28.3441156]",OWNER,Male
"[67,75]","[11,4]","[67,75]","[-12.5032466,-33.9966839]","[-53.83412901938374,28.3441156]",OWNER,Male
"[67,75]","[11,4]","[67,75]","[-12.5032466,-33.9966839]","[-53.83412901938374,28.3441156]",OWNER,Male
"[67,75]","[11,4]","[67,75]","[-12.5032466,-33.9966839]","[-53.83412901938374,28.3441156]",OWNER,Male
"[67,75]","[11,4]","[67,75]","[-12.5032466,-33.9966839]","[-53.83412901938374,28.3441156]",OWNER,Female
"[69,74]","[31,46]","[69,74]","[-33.9966839,-8.9014344]","[13.2321768,18.7196289]",OWNER,Male
"[69,74]","[31,46]","[69,74]","[-33.9966839,-8.9014344]","[13.2321768,18.7196289]",OWNER,Female
"[69,74]","[31,46]","[69,74]","[-33.9966839,-8.9014344]","[13.2321768,18.7196289]",OWNER,Female
"[69,74]","[31,46]","[69,74]","[-33.9966839,-8.9014344]","[13.2321768,18.7196289]",OWNER,Female
"[63,72]","[10,7]","[63,72]","[25.8141404,33.9155475]","[-118.1855016,-95.330347]",OWNER,Male
"[63,72]","[10,7]","[63,72]","[25.8141404,33.9155475]","[-118.1855016,-95.330347]",OWNER,Male
"[63,72]","[10,7]","[63,72]","[25.8141404,33.9155475]","[-118.1855016,-95.330347]",OWNER,Female
"[63,72]","[10,7]","[63,72]","[25.8141404,33.9155475]","[-118.1855016,-95.330347]",OWNER,Female
"[60,77]","[24,53]","[60,77]","[11.1879406,33.9155475]","[-118.1855016,2.955759]",OWNER,Female
"[60,77]","[24,53]","[60,77]","[11.1879406,33.9155475]","[-118.1855016,2.955759]",DISPONENT,Female
"[60,77]","[24,53]","[60,77]","[11.1879406,33.9155475]","[-118.1855016,2.955759]",OWNER,Female
"[60,77]","[24,53]","[60,77]","[11.1879406,33.9155475]","[-118.1855016,2.955759]",OWNER,Female
"[46,63]","[10,8]","[62,64]","[21.2391067,21.2391067]","[105.6758987,105.6758987]",OWNER,Male
"[46,63]","[10,8]","[62,64]","[21.2391067,21.2391067]","[105.6758987,105.6758987]",DISPONENT,Male
"[46,63]","[10,8]","[62,64]","[21.2391067,21.2391067]","[105.6758987,105.6758987]",DISPONENT,Male
"[46,63]","[10,8]","[62,64]","[21.2391067,21.2391067]","[105.6758987,105.6758987]",OWNER,Female
"[64,77]","[11,7]","[64,77]","[12.28439,21.2391067]","[105.6758987,80.3560764]",OWNER,Female
"[64,77]","[11,7]","[64,77]","[12.28439,21.2391067]","[105.6758987,80.3560764]",OWNER,Male
"[64,77]","[11,7]","[64,77]","[12.28439,21.2391067]","[105.6758987,80.3560764]",OWNER,Male
"[64,77]","[11,7]","[64,77]","[12.28439,21.2391067]","[105.6758987,80.3560764]",OWNER,Female
"[49,63]","[37,54]","[60,63]","[21.2391067,3.7341097000000003]","[105.6758987,96.84789194999999]",DISPONENT,Male
"[49,63]","[37,54]","[60,63]","[21.2391067,3.7341097000000003]","[105.6758987,96.84789194999999]",OWNER,Female
"[49,63]","[37,54]","[60,63]","[21.2391067,3.7341097000000003]","[105.6758987,96.84789194999999]",OWNER,Female
"[49,63]","[37,54]","[60,63]","[21.2391067,3.7341097000000003]","[105.6758987,96.84789194999999]",OWNER,Male
"[63,74]","[36,52]","[63,74]","[15.6575116,3.74002325]","[105.6758987,96.83340839266518]",OWNER,Female
"[63,74]","[36,52]","[63,74]","[15.6575116,3.74002325]","[105.6758987,96.83340839266518]",OWNER,Male
"[63,74]","[36,52]","[63,74]","[15.6575116,3.74002325]","[105.6758987,96.83340839266518]",OWNER,Male
"[63,74]","[36,52]","[63,74]","[15.6575116,3.74002325]","[105.6758987,96.83340839266518]",OWNER,Female
"[66,77]","[16,40]","[66,77]","[-15.2562603,-4.9335876]","[116.0054635,167.151708]",OWNER,Male
"[66,77]","[16,40]","[66,77]","[-15.2562603,-4.9335876]","[116.0054635,167.151708]",OWNER,Female
"[66,77]","[16,40]","[66,77]","[-15.2562603,-4.9335876]","[116.0054635,167.151708]",OWNER,Female
"[66,77]","[16,40]","[66,77]","[-15.2562603,-4.9335876]","[116.0054635,167.151708]",OWNER,Male
"[66,77]","[16,40]","[66,77]","[-15.2562603,-4.9335876]","[116.0054635,167.151708]",OWNER,Male
"[66,77]","[16,40]","[66,77]","[-15.2562603,-4.9335876]","[116.0054635,167.151708]",OWNER,Male
"[64,71]","[12,6]","[64,71]","[-0.639722,21.2391067]","[105.6758987,174.4279938]",OWNER,Male
"[64,71]","[12,6]","[64,71]","[-0.639722,21.2391067]","[105.6758987,174.4279938]",DISPONENT,Female
"[64,71]","[12,6]","[64,71]","[-0.639722,21.2391067]","[105.6758987,174.4279938]",DISPONENT,Male
"[64,71]","[12,6]","[64,71]","[-0.639722,21.2391067]","[105.6758987,174.4279938]",OWNER,Female
"[64,71]","[12,6]","[64,71]","[-0.639722,21.2391067]","[105.6758987,174.4279938]",OWNER,Male
"[64,77]","[20,8]","[64,77]","[21.2391067,34.76436245]","[105.6758987,137.62649011075342]",OWNER,Female
"[64,77]","[20,8]","[64,77]","[21.2391067,34.76436245]","[105.6758987,137.62649011075342]",OWNER,Female
"[64,77]","[20,8]","[64,77]","[21.2391067,34.76436245]","[105.6758987,137.62649011075342]",DISPONENT,Male
"[64,77]","[20,8]","[64,77]","[21.2391067,34.76436245]","[105.6758987,137.62649011075342]",OWNER,Male
"[64,77]","[20,8]","[64,77]","[21.2391067,34.76436245]","[105.6758987,137.62649011075342]",DISPONENT,Female
"[64,77]","[20,8]","[64,77]","[21.2391067,34.76436245]","[105.6758987,137.62649011075342]",DISPONENT,Male
"[64,77]","[20,8]","[64,77]","[21.2391067,34.76436245]","[105.6758987,137.62649011075342]",OWNER,Female
"[63,74]","[14,9]","[63,74]","[37.6241619,45.169709]","[-112.1743657,-84.80486282582908]",OWNER,Female
"[63,74]","[14,9]","[63,74]","[37.6241619,45.169709]","[-112.1743657,-84.80486282582908]",OWNER,Female
"[63,74]","[14,9]","[63,74]","[37.6241619,45.169709]","[-112.1743657,-84.80486282582908]",OWNER,Male
"[63,74]","[14,9]","[63,74]","[37.6241619,45.169709]","[-112.1743657,-84.80486282582908]",OWNER,Female
"[63,74]","[14,9]","[63,74]","[37.6241619,45.169709]","[-112.1743657,-84.80486282582908]",OWNER,Male
"[63,74]","[14,9]","[63,74]","[37.6241619,45.169709]","[-112.1743657,-84.80486282582908]",OWNER,Female
"[63,74]","[14,9]","[63,74]","[37.6241619,45.169709]","[-112.1743657,-84.80486282582908]",OWNER,Female
"[61,76]","[12,8]","[61,76]","[43.02569795,52.370336]","[-1.6933136,5.3496353]",OWNER,Male
"[61,76]","[12,8]","[61,76]","[43.02569795,52.370336]","[-1.6933136,5.3496353]",DISPONENT,Female
"[61,76]","[12,8]","[61,76]","[43.02569795,52.370336]","[-1.6933136,5.3496353]",OWNER,Female
"[61,76]","[12,8]","[61,76]","[43.02569795,52.370336]","[-1.6933136,5.3496353]",DISPONENT,Male
"[61,76]","[12,8]","[61,76]","[43.02569795,52.370336]","[-1.6933136,5.3496353]",OWNER,Female
"[61,76]","[12,8]","[61,76]","[43.02569795,52.370336]","[-1.6933136,5.3496353]",OWNER,Male
"[61,76]","[12,8]","[61,76]","[43.02569795,52.370336]","[-1.6933136,5.3496353]",OWNER,Male
"[62,76]","[28,46]","[62,76]","[36.10976315,46.0272752]","[-111.7437742,-91.7645189704043]",OWNER,Male
"[62,76]","[28,46]","[62,76]","[36.10976315,46.0272752]","[-111.7437742,-91.7645189704043]",OWNER,Male
"[62,76]","[28,46]","[62,76]","[36.10976315,46.0272752]","[-111.7437742,-91.7645189704043]",OWNER,Female
"[62,76]","[28,46]","[62,76]","[36.10976315,46.0272752]","[-111.7437742,-91.7645189704043]",OWNER,Female
"[62,76]","[28,46]","[62,76]","[36.10976315,46.0272752]","[-111.7437742,-91.7645189704043]",OWNER,Female
"[62,76]","[28,46]","[62,76]","[36.10976315,46.0272752]","[-111.7437742,-91.7645189704043]",DISPONENT,Female
"[68,77]","[27,50]","[68,77]","[35.274232,45.3668603]","[-8.421749,5.5479271]",DISPONENT,Male
"[68,77]","[27,50]","[68,77]","[35.274232,45.3668603]","[-8.421749,5.5479271]",DISPONENT,Female
"[68,77]","[27,50]","[68,77]","[35.274232,45.3668603]","[-8.421749,5.5479271]",DISPONENT,Male
"[68,77]","[27,50]","[68,77]","[35.274232,45.3668603]","[-8.421749,5.5479271]",OWNER,Female
"[68,77]","[27,50]","[68,77]","[35.274232,45.3668603]","[-8.421749,5.5479271]",OWNER,Female
"[68,77]","[27,50]","[68,77]","[35.274232,45.3668603]","[-8.421749,5.5479271]",OWNER,Male
"[68,77]","[27,50]","[68,77]","[35.274232,45.3668603]","[-8.421749,5.5479271]",OWNER,Male
"[57,75]","[13,9]","[64,75]","[37.8465004,62.5213602]","[10.2524462,8.126462]",OWNER,Female
"[57,75]","[13,9]","[64,75]","[37.8465004,62.5213602]","[10.2524462,8.126462]",OWNER,Female
"[57,75]","[13,9]","[64,75]","[37.8465004,62.5213602]","[10.2524462,8.126462]",OWNER,Male
"[57,75]","[13,9]","[64,75]","[37.8465004,62.5213602]","[10.2524462,8.126462]",OWNER,Male
"[57,75]","[13,9]","[64,75]","[37.8465004,62.5213602]","[10.2524462,8.126462]",OWNER,Male
"[57,75]","[13,9]","[64,75]","[37.8465004,62.5213602]","[10.2524462,8.126462]",OWNER,Female
"[57,75]","[13,9]","[64,75]","[37.8465004,62.5213602]","[10.2524462,8.126462]",OWNER,Female
"[63,73]","[10,9]","[63,73]","[35.6604618,45.3561539]","[139.6982972,24.2768263]",OWNER,Female
"[63,73]","[10,9]","[63,73]","[35.6604618,45.3561539]","[139.6982972,24.2768263]",OWNER,Female
"[63,73]","[10,9]","[63,73]","[35.6604618,45.3561539]","[139.6982972,24.2768263]",OWNER,Female
"[63,73]","[10,9]","[63,73]","[35.6604618,45.3561539]","[139.6982972,24.2768263]",OWNER,Male
"[63,73]","[10,9]","[63,73]","[35.6604618,45.3561539]","[139.6982972,24.2768263]",OWNER,Female
"[63,73]","[10,9]","[63,73]","[35.6604618,45.3561539]","[139.6982972,24.2768263]",OWNER,Female
"[61,74]","[31,46]","[61,74]","[42.4020525,49.5385243]","[10.11678226475984,5.6929962]",OWNER,Female
"[61,74]","[31,46]","[61,74]","[42.4020525,49.5385243]","[10.11678226475984,5.6929962]",OWNER,Male
"[61,74]","[31,46]","[61,74]","[42.4020525,49.5385243]","[10.11678226475984,5.6929962]",OWNER,Female
"[61,74]","[31,46]","[61,74]","[42.4020525,49.5385243]","[10.11678226475984,5.6929962]",OWNER,Male
"[61,74]","[31,46]","[61,74]","[42.4020525,49.5385243]","[10.11678226475984,5.6929962]",OWNER,Female
"[61,74]","[31,46]","[61,74]","[42.4020525,49.5385243]","[10.11678226475984,5.6929962]",OWNER,Female
"[64,77]","[25,54]","[64,77]","[34.76436245,46.7468585]","[137.62649011075342,28.9555974]",OWNER,Male
"[64,77]","[25,54]","[64,77]","[34.76436245,46.7468585]","[137.62649011075342,28.9555974]",OWNER,Male
"[64,77]","[25,54]","[64,77]","[34.76436245,46.7468585]","[137.62649011075342,28.9555974]",OWNER,Female
"[64,77]","[25,54]","[64,77]","[34.76436245,46.7468585]","[137.62649011075342,28.9555974]",OWNER,Male
"[64,77]","[25,54]","[64,77]","[34.76436245,46.7468585]","[137.62649011075342,28.9555974]",DISPONENT,Female
"[64,77]","[25,54]","[64,77]","[34.76436245,46.7468585]","[137.62649011075342,28.9555974]",OWNER,Female
"[64,77]","[25,54]","[64,77]","[34.76436245,46.7468585]","[137.62649011075342,28.9555974]",OWNER,Female
"[42,76]","[61,83]","[1,48]","[-14.0731544,-9.97261455]","[-53.85836987860707,-72.5487515]",OWNER,Male
"[42,76]","[61,83]","[1,48]","[-14.0731544,-9.97261455]","[-53.85836987860707,-72.5487515]",OWNER,Female
"[42,76]","[61,83]","[1,48]","[-14.0731544,-9.97261455]","[-53.85836987860707,-72.5487515]",OWNER,Female
"[42,76]","[61,83]","[1,48]","[-14.0731544,-9.97261455]","[-53.85836987860707,-72.5487515]",OWNER,Male
"[42,57]","[55,84]","[1,51]","[12.28439,4.6136971]","[-122.0872937,76.64025171289323]",OWNER,Female
"[42,57]","[55,84]","[1,51]","[12.28439,4.6136971]","[-122.0872937,76.64025171289323]",OWNER,Female
"[42,57]","[55,84]","[1,51]","[12.28439,4.6136971]","[-122.0872937,76.64025171289323]",OWNER,Male
"[42,57]","[55,84]","[1,51]","[12.28439,4.6136971]","[-122.0872937,76.64025171289323]",OWNER,Male
"[43,77]","[68,94]","[1,6]","[21.2391067,3.7341097000000003]","[105.6758987,96.84789194999999]",OWNER,Male
"[43,77]","[68,94]","[1,6]","[21.2391067,3.7341097000000003]","[105.6758987,96.84789194999999]",OWNER,Female
"[43,77]","[68,94]","[1,6]","[21.2391067,3.7341097000000003]","[105.6758987,96.84789194999999]",OWNER,Male
"[43,77]","[68,94]","[1,6]","[21.2391067,3.7341097000000003]","[105.6758987,96.84789194999999]",OWNER,Female
"[44,47]","[62,98]","[44,47]","[21.2391067,21.2391067]","[105.6758987,105.6758987]",OWNER,Female
"[44,47]","[62,98]","[44,47]","[21.2391067,21.2391067]","[105.6758987,105.6758987]",OWNER,Female
"[44,47]","[62,98]","[44,47]","[21.2391067,21.2391067]","[105.6758987,105.6758987]",OWNER,Male
"[44,47]","[62,98]","[44,47]","[21.2391067,21.2391067]","[105.6758987,105.6758987]",OWNER,Male
"[51,58]","[57,93]","[51,58]","[-17.1768881,18.338348]","[-66.935382,-69.9796745]",OWNER,Female
"[51,58]","[57,93]","[51,58]","[-17.1768881,18.338348]","[-66.935382,-69.9796745]",OWNER,Male
"[51,58]","[57,93]","[51,58]","[-17.1768881,18.338348]","[-66.935382,-69.9796745]",DISPONENT,Male
"[51,58]","[57,93]","[51,58]","[-17.1768881,18.338348]","[-66.935382,-69.9796745]",OWNER,Male
"[52,59]","[58,97]","[52,59]","[-15.0043755,3.7768267]","[-53.83412901938374,96.84789194999999]",OWNER,Female
"[52,59]","[58,97]","[52,59]","[-15.0043755,3.7768267]","[-53.83412901938374,96.84789194999999]",OWNER,Male
"[52,59]","[58,97]","[52,59]","[-15.0043755,3.7768267]","[-53.83412901938374,96.84789194999999]",DISPONENT,Male
"[52,59]","[58,97]","[52,59]","[-15.0043755,3.7768267]","[-53.83412901938374,96.84789194999999]",OWNER,Female
"[52,60]","[69,95]","[52,60]","[19.4348912,35.76531875]","[-71.9107289,73.9273745]",DISPONENT,Female
"[52,60]","[69,95]","[52,60]","[19.4348912,35.76531875]","[-71.9107289,73.9273745]",OWNER,Male
"[52,60]","[69,95]","[52,60]","[19.4348912,35.76531875]","[-71.9107289,73.9273745]",OWNER,Female
"[52,60]","[69,95]","[52,60]","[19.4348912,35.76531875]","[-71.9107289,73.9273745]",OWNER,Male
"[52,60]","[69,95]","[52,60]","[19.4348912,35.76531875]","[-71.9107289,73.9273745]",OWNER,Male
"[52,60]","[69,95]","[52,60]","[19.4348912,35.76531875]","[-71.9107289,73.9273745]",OWNER,Male
"[52,60]","[69,95]","[52,60]","[19.4348912,35.76531875]","[-71.9107289,73.9273745]",OWNER,Female
"[46,59]","[102,72]","[46,59]","[-0.639722,-4.9335876]","[116.0054635,174.4279938]",OWNER,Male
"[46,59]","[102,72]","[46,59]","[-0.639722,-4.9335876]","[116.0054635,174.4279938]",OWNER,Female
"[46,59]","[102,72]","[46,59]","[-0.639722,-4.9335876]","[116.0054635,174.4279938]",OWNER,Male
"[46,59]","[102,72]","[46,59]","[-0.639722,-4.9335876]","[116.0054635,174.4279938]",DISPONENT,Male
"[48,52]","[64,93]","[48,52]","[-0.639722,21.2391067]","[105.6758987,174.4279938]",OWNER,Female
"[48,52]","[64,93]","[48,52]","[-0.639722,21.2391067]","[105.6758987,174.4279938]",OWNER,Male
"[48,52]","[64,93]","[48,52]","[-0.639722,21.2391067]","[105.6758987,174.4279938]",DISPONENT,Female
"[48,52]","[64,93]","[48,52]","[-0.639722,21.2391067]","[105.6758987,174.4279938]",OWNER,Female
"[48,52]","[64,93]","[48,52]","[-0.639722,21.2391067]","[105.6758987,174.4279938]",OWNER,Female
"[46,65]","[56,91]","[19,52]","[21.2391067,34.76436245]","[105.6758987,137.62649011075342]",DISPONENT,Male
"[46,65]","[56,91]","[19,52]","[21.2391067,34.76436245]","[105.6758987,137.62649011075342]",OWNER,Female
"[46,65]","[56,91]","[19,52]","[21.2391067,34.76436245]","[105.6758987,137.62649011075342]",OWNER,Male
"[46,65]","[56,91]","[19,52]","[21.2391067,34.76436245]","[105.6758987,137.62649011075342]",OWNER,Male
"[46,65]","[56,91]","[19,52]","[21.2391067,34.76436245]","[105.6758987,137.62649011075342]",OWNER,Female
"[46,65]","[56,91]","[19,52]","[21.2391067,34.76436245]","[105.6758987,137.62649011075342]",OWNER,Male
"[54,57]","[57,91]","[54,57]","[21.2391067,35.7317793]","[105.6758987,139.7435795]",OWNER,Male
"[54,57]","[57,91]","[54,57]","[21.2391067,35.7317793]","[105.6758987,139.7435795]",OWNER,Male
"[54,57]","[57,91]","[54,57]","[21.2391067,35.7317793]","[105.6758987,139.7435795]",OWNER,Male
"[54,57]","[57,91]","[54,57]","[21.2391067,35.7317793]","[105.6758987,139.7435795]",OWNER,Female
"[54,57]","[57,91]","[54,57]","[21.2391067,35.7317793]","[105.6758987,139.7435795]",OWNER,Female
"[42,70]","[100,96]","[1,42]","[40.3005259,48.7937589]","[-111.74185935,4.8086014]",OWNER,Female
"[42,70]","[100,96]","[1,42]","[40.3005259,48.7937589]","[-111.74185935,4.8086014]",OWNER,Male
"[42,70]","[100,96]","[1,42]","[40.3005259,48.7937589]","[-111.74185935,4.8086014]",OWNER,Male
"[42,70]","[100,96]","[1,42]","[40.3005259,48.7937589]","[-111.74185935,4.8086014]",OWNER,Male
"[42,70]","[100,96]","[1,42]","[40.3005259,48.7937589]","[-111.74185935,4.8086014]",OWNER,Male
"[42,70]","[100,96]","[1,42]","[40.3005259,48.7937589]","[-111.74185935,4.8086014]",DISPONENT,Male
"[42,70]","[100,96]","[1,42]","[40.3005259,48.7937589]","[-111.74185935,4.8086014]",OWNER,Male
"[43,58]","[103,92]","[43,47]","[43.02569795,52.370336]","[-123.0111111,4.8895215]",OWNER,Female
"[43,58]","[103,92]","[43,47]","[43.02569795,52.370336]","[-123.0111111,4.8895215]",OWNER,Male
"[43,58]","[103,92]","[43,47]","[43.02569795,52.370336]","[-123.0111111,4.8895215]",DISPONENT,Male
"[43,58]","[103,92]","[43,47]","[43.02569795,52.370336]","[-123.0111111,4.8895215]",OWNER,Male
"[43,58]","[103,92]","[43,47]","[43.02569795,52.370336]","[-123.0111111,4.8895215]",OWNER,Male
"[43,58]","[103,92]","[43,47]","[43.02569795,52.370336]","[-123.0111111,4.8895215]",OWNER,Female
"[43,58]","[103,92]","[43,47]","[43.02569795,52.370336]","[-123.0111111,4.8895215]",OWNER,Male
"[47,52]","[56,90]","[47,52]","[43.0323141,60.1927138]","[-1.2432926722107096,4.9136886]",DISPONENT,Male
"[47,52]","[56,90]","[47,52]","[43.0323141,60.1927138]","[-1.2432926722107096,4.9136886]",OWNER,Female
"[47,52]","[56,90]","[47,52]","[43.0323141,60.1927138]","[-1.2432926722107096,4.9136886]",OWNER,Female
"[47,52]","[56,90]","[47,52]","[43.0323141,60.1927138]","[-1.2432926722107096,4.9136886]",OWNER,Female
"[47,52]","[56,90]","[47,52]","[43.0323141,60.1927138]","[-1.2432926722107096,4.9136886]",OWNER,Male
"[47,52]","[56,90]","[47,52]","[43.0323141,60.1927138]","[-1.2432926722107096,4.9136886]",OWNER,Female
"[47,52]","[100,94]","[47,52]","[43.205189,52.1196197]","[-0.4499783,24.2768263]",OWNER,Male
"[47,52]","[100,94]","[47,52]","[43.205189,52.1196197]","[-0.4499783,24.2768263]",OWNER,Female
"[47,52]","[100,94]","[47,52]","[43.205189,52.1196197]","[-0.4499783,24.2768263]",OWNER,Male
"[47,52]","[100,94]","[47,52]","[43.205189,52.1196197]","[-0.4499783,24.2768263]",OWNER,Female
"[47,52]","[100,94]","[47,52]","[43.205189,52.1196197]","[-0.4499783,24.2768263]",OWNER,Male
"[47,52]","[100,94]","[47,52]","[43.205189,52.1196197]","[-0.4499783,24.2768263]",OWNER,Female
"[54,58]","[56,78]","[54,58]","[41.4988678,47.6985307]","[-0.33248,-80.2310464]",OWNER,Male
"[54,58]","[56,78]","[54,58]","[41.4988678,47.6985307]","[-0.33248,-80.2310464]",OWNER,Male
"[54,58]","[56,78]","[54,58]","[41.4988678,47.6985307]","[-0.33248,-80.2310464]",DISPONENT,Female
"[54,58]","[56,78]","[54,58]","[41.4988678,47.6985307]","[-0.33248,-80.2310464]",OWNER,Female
"[54,58]","[56,78]","[54,58]","[41.4988678,47.6985307]","[-0.33248,-80.2310464]",OWNER,Female
"[54,58]","[56,78]","[54,58]","[41.4988678,47.6985307]","[-0.33248,-80.2310464]",OWNER,Male
"[54,58]","[56,78]","[54,58]","[41.4988678,47.6985307]","[-0.33248,-80.2310464]",OWNER,Male
"[52,57]","[57,76]","[52,57]","[42.4020525,59.1641718]","[10.1786328,8.5909636]",OWNER,Female
"[52,57]","[57,76]","[52,57]","[42.4020525,59.1641718]","[10.1786328,8.5909636]",OWNER,Female
"[52,57]","[57,76]","[52,57]","[42.4020525,59.1641718]","[10.1786328,8.5909636]",OWNER,Male
"[52,57]","[57,76]","[52,57]","[42.4020525,59.1641718]","[10.1786328,8.5909636]",DISPONENT,Male
"[52,57]","[57,76]","[52,57]","[42.4020525,59.1641718]","[10.1786328,8.5909636]",OWNER,Female
"[52,57]","[57,76]","[52,57]","[42.4020525,59.1641718]","[10.1786328,8.5909636]",OWNER,Male
"[49,59]","[102,96]","[54,60]","[38.5439017,52.45376785]","[-1.7175840601421202,-90.0577783]",OWNER,Male
"[49,59]","[102,96]","[54,60]","[38.5439017,52.45376785]","[-1.7175840601421202,-90.0577783]",DISPONENT,Male
"[49,59]","[102,96]","[54,60]","[38.5439017,52.45376785]","[-1.7175840601421202,-90.0577783]",OWNER,Male
"[49,59]","[102,96]","[54,60]","[38.5439017,52.45376785]","[-1.7175840601421202,-90.0577783]",OWNER,Female
"[49,59]","[102,96]","[54,60]","[38.5439017,52.45376785]","[-1.7175840601421202,-90.0577783]",DISPONENT,Male
"[49,59]","[102,96]","[54,60]","[38.5439017,52.45376785]","[-1.7175840601421202,-90.0577783]",OWNER,Female
"[52,56]","[101,97]","[52,56]","[45.3561539,54.4582586]","[-0.6627481,3.0804641]",OWNER,Female
"[52,56]","[101,97]","[52,56]","[45.3561539,54.4582586]","[-0.6627481,3.0804641]",OWNER,Female
"[52,56]","[101,97]","[52,56]","[45.3561539,54.4582586]","[-0.6627481,3.0804641]",OWNER,Female
"[52,56]","[101,97]","[52,56]","[45.3561539,54.4582586]","[-0.6627481,3.0804641]",OWNER,Male
"[52,56]","[101,97]","[52,56]","[45.3561539,54.4582586]","[-0.6627481,3.0804641]",OWNER,Female
"[52,56]","[101,97]","[52,56]","[45.3561539,54.4582586]","[-0.6627481,3.0804641]",OWNER,Female
"[62,71]","[101,99]","[62,71]","[-17.1768881,-9.97261455]","[-67.811422151694,27.8689563]",OWNER,Female
"[62,71]","[101,99]","[62,71]","[-17.1768881,-9.97261455]","[-67.811422151694,27.8689563]",OWNER,Female
"[62,71]","[101,99]","[62,71]","[-17.1768881,-9.97261455]","[-67.811422151694,27.8689563]",OWNER,Male
"[62,71]","[101,99]","[62,71]","[-17.1768881,-9.97261455]","[-67.811422151694,27.8689563]",OWNER,Male
"[62,71]","[101,99]","[62,71]","[-17.1768881,-9.97261455]","[-67.811422151694,27.8689563]",OWNER,Female
"[62,71]","[101,99]","[62,71]","[-17.1768881,-9.97261455]","[-67.811422151694,27.8689563]",OWNER,Male
"[62,71]","[101,99]","[62,71]","[-17.1768881,-9.97261455]","[-67.811422151694,27.8689563]",OWNER,Female
"[62,72]","[101,97]","[62,72]","[-0.9398412,30.1728021]","[-42.763311103045716,96.84789194999999]",OWNER,Male
"[62,72]","[101,97]","[62,72]","[-0.9398412,30.1728021]","[-42.763311103045716,96.84789194999999]",OWNER,Female
"[62,72]","[101,97]","[62,72]","[-0.9398412,30.1728021]","[-42.763311103045716,96.84789194999999]",DISPONENT,Female
"[62,72]","[101,97]","[62,72]","[-0.9398412,30.1728021]","[-42.763311103045716,96.84789194999999]",OWNER,Male
"[62,72]","[101,97]","[62,72]","[-0.9398412,30.1728021]","[-42.763311103045716,96.84789194999999]",OWNER,Male
"[62,72]","[101,97]","[62,72]","[-0.9398412,30.1728021]","[-42.763311103045716,96.84789194999999]",DISPONENT,Male
"[64,74]","[66,88]","[64,74]","[32.591669,39.862921]","[-75.8937445,-93.24796]",OWNER,Female
